shapeid,partid,x,y
"4","0",125.163499854909,32.1422711854741
"4","0",125.163524198576,32.1422407558904
"4","0",125.163603315494,32.142177868084
"4","0",125.163649974189,32.1421464241808
"4","0",125.16374024862,32.1421068657219
"4","0",125.163792993232,32.1420977368468
"4","0",125.163914711567,32.1420997654857
"4","0",125.164126704334,32.1420967225273
"4","0",125.164341740059,32.1421017941246
"4","0",125.164520260284,32.1421017941246
"4","0",125.164634878382,32.1420946938884
"4","0",125.164720081217,32.1420886079717
"4","0",125.164796155176,32.1420754218187
"4","0",125.164951346053,32.1420551354296
"4","0",125.165085236222,32.1420348490404
"4","0",125.165185653848,32.142009491054
"4","0",125.165338816086,32.1419628323589
"4","0",125.165432133476,32.141925302539
"4","0",125.165894663149,32.1417417107171
"4","0",125.165998123734,32.1417051952166
"4","0",125.166212145139,32.1416047775903
"4","0",125.166282133182,32.1415713050482
"4","0",125.166362264419,32.141528703631
"4","0",125.166444424295,32.1414845807346
"4","0",125.166537741685,32.1414242287268
"4","0",125.166583386061,32.141390249025
"4","0",125.166674674812,32.1413202609824
"4","0",125.166749227292,32.1412426655439
"4","0",125.166796900307,32.1411762276194
"4","0",125.166848630599,32.1411194257297
"4","0",125.166876524384,32.1410854460279
"4","0",125.166925718878,32.1410448732496
"4","0",125.166974913371,32.1410032861518
"4","0",125.167025629344,32.1409814782835
"4","0",125.167118439575,32.1409327909495
"4","0",125.167160026673,32.1409201119563
"4","0",125.167219871521,32.1408947539698
"4","0",125.167267544535,32.1408810606572
"4","0",125.167305581515,32.1408673673445
"4","0",125.167341082696,32.1408577313096
"4","0",125.167371512279,32.1408501239137
"4","0",125.167431864287,32.1408333876426
"4","0",125.167503373809,32.1408247659272
"4","0",125.167638785457,32.1408075224965
"4","0",125.167747317639,32.1407963649824
"4","0",125.16780006225,32.1407907862254
"4","0",125.167934966738,32.1407791215516
"4","0",125.168046034719,32.1407740499544
"4","0",125.168207818672,32.1407623852806
"4","0",125.168351852035,32.1407532564055
"4","0",125.168464441495,32.1407461561693
"4","0",125.168588188469,32.1407329700163
"4","0",125.16864296172,32.1407319556969
"4","0",125.168733236152,32.1407319556969
"4","0",125.168970586905,32.1407299270579
"4","0",125.169063904295,32.1407218125023
"4","0",125.16922315245,32.1406984831548
"4","0",125.169320527118,32.1406842826823
"4","0",125.169491947106,32.1406447242235
"4","0",125.169569035385,32.1406355953484
"4","0",125.169657281178,32.1406153089592
"4","0",125.169806386138,32.1405828507366
"4","0",125.16998997796,32.1405412636388
"4","0",125.170131982684,32.1405077910967
"4","0",125.170226314394,32.1404986622216
"4","0",125.170296302436,32.1404946049437
"4","0",125.170559011176,32.1404946049437
"4","0",125.170627984899,32.1404966335826
"4","0",125.170748688914,32.1404935906243
"4","0",125.170926194819,32.1404804044713
"4","0",125.170954595764,32.1404814187908
"4","0",125.171017483571,32.1404722899157
"4","0",125.171178760364,32.1404580894432
"4","0",125.171377566978,32.140428674179
"4","0",125.171488127799,32.1404023018731
"4","0",125.171649404593,32.1403505715807
"4","0",125.171832996415,32.1402511682738
"4","0",125.172005430723,32.1401375644946
"4","0",125.172153521363,32.1400067172845
"4","0",125.172251910351,32.1398971707831
"4","0",125.17229045449,32.1398099393097
"4","0",125.17232899863,32.1397145932807
"4","0",125.17236652845,32.1396669202661
"4","0",125.172394929394,32.139633447724
"4","0",125.172479117909,32.1395878033484
"4","0",125.172559249147,32.1395604167231
"4","0",125.17266473837,32.1395553451258
"4","0",125.172904117762,32.1395583880842
"4","0",125.173029893375,32.1395695455982
"4","0",125.17309582414,32.1395817174317
"4","0",125.173178998335,32.139609104057
"4","0",125.17328245892,32.1396608343494
"4","0",125.173361575838,32.1397105360028
"4","0",125.173428520922,32.1397642949341
"4","0",125.173482279853,32.1398180538654
"4","0",125.173535024465,32.1398839846301
"4","0",125.173588783396,32.1399712161035
"4","0",125.173641528008,32.1400716337298
"4","0",125.173687172384,32.1401801659118
"4","0",125.17371253037,32.1402572541906
"4","0",125.173711516051,32.140391144359
"4","0",125.17371253037,32.1405940082506
"4","0",125.173720644926,32.1406426955846
"4","0",125.173763246343,32.1407319556969
"4","0",125.173849463497,32.1408445451567
"4","0",125.17395596704,32.1409490200608
"4","0",125.174085799931,32.1410545092844
"4","0",125.17421867578,32.1411610128275
"4","0",125.174355608906,32.1412949029959
"4","0",125.174426611268,32.1413993779001
"4","0",125.174509785464,32.1415423969436
"4","0",125.174596002618,32.1416996164596
"4","0",125.174659904744,32.1417949624886
"4","0",125.174710620717,32.1418593717742
"4","0",125.174782637398,32.1419313884557
"4","0",125.1748531326,32.1419856545467
"4","0",125.174908920171,32.1420135483318
"4","0",125.174944421352,32.1420165912902
"4","0",125.174989051408,32.1420160841305
"4","0",125.175030131346,32.1420079695748
"4","0",125.175077297201,32.1419922476232
"4","0",125.175108741104,32.1419846402273
"4","0",125.175136634889,32.1419765256716
"4","0",125.175178221987,32.1419658753173
"4","0",125.175226402161,32.1419597894005
"4","0",125.175307040558,32.14196080372
"4","0",125.175363335288,32.141955224963
"4","0",125.175528669359,32.1419547178033
"4","0",125.175581413971,32.1419506605254
"4","0",125.175615900833,32.141949646206
"4","0",125.17569501775,32.141955224963
"4","0",125.175913096434,32.1419572536019
"4","0",125.175970912643,32.1419623251992
"4","0",125.176043436484,32.1419658753173
"4","0",125.176101252693,32.1419623251992
"4","0",125.176135232395,32.1419572536019
"4","0",125.176192541444,32.1419455889281
"4","0",125.176224492507,32.1419324027752
"4","0",125.176254414931,32.1419171879833
"4","0",125.176283830196,32.1418908156774
"4","0",125.176341139245,32.1418436498226
"4","0",125.176360918474,32.1418243777529
"4","0",125.176405041371,32.1417751832592
"4","0",125.176422791961,32.1417503324325
"4","0",125.176469450656,32.1416955591818
"4","0",125.176525745386,32.1416286140976
"4","0",125.176572911241,32.1415839840414
"4","0",125.176598269228,32.141564204812
"4","0",125.176678907624,32.1415063886029
"4","0",125.17679910448,32.1414287931644
"4","0",125.176903072225,32.1413785843512
"4","0",125.176962409913,32.1413532263648
"4","0",125.177108979075,32.1413131607462
"4","0",125.177163245166,32.1413080891489
"4","0",125.177213961138,32.1413014960724
"4","0",125.177264169952,32.1413050461905
"4","0",125.177318436043,32.1413096106281
"4","0",125.177430518343,32.1413319256562
"4","0",125.177489856031,32.1413354757743
"4","0",125.177555786796,32.1413410545313
"4","0",125.177633382234,32.141335982934
"4","0",125.177702355957,32.1413253325797
"4","0",125.177758143528,32.1413121464268
"4","0",125.17784740364,32.1412908457181
"4","0",125.177913841564,32.1412736022874
"4","0",125.177970136294,32.1412609232941
"4","0",125.178024402385,32.1412533158982
"4","0",125.178094897588,32.1412421583842
"4","0",125.178199372492,32.1412401297453
"4","0",125.178299282958,32.141240636905
"4","0",125.178345941653,32.1412446941828
"4","0",125.178395136147,32.1412548373774
"4","0",125.178442302002,32.1412563588566
"4","0",125.178513811524,32.1412639662525
"4","0",125.178588364004,32.1412801953638
"4","0",125.178663930803,32.1413030175516
"4","0",125.1787445692,32.1413222896213
"4","0",125.178882009487,32.1413643838788
"4","0",125.179017928294,32.1414171284906
"4","0",125.179127981955,32.141463280026
"4","0",125.179256293367,32.141517546117
"4","0",125.179359246792,32.141564204812
"4","0",125.17943734939,32.1415824625623
"4","0",125.179521030745,32.1415860126804
"4","0",125.179560082044,32.1415789124442
"4","0",125.179602176302,32.1415596403745
"4","0",125.179631591566,32.1415327609088
"4","0",125.179649342157,32.1415053742835
"4","0",125.179649849316,32.1414708874219
"4","0",125.179649849316,32.1414130712128
"4","0",125.179623477011,32.1413770628721
"4","0",125.179572761038,32.1413293898575
"4","0",125.179517987787,32.1412943958363
"4","0",125.179393733653,32.1412193361964
"4","0",125.179272015318,32.1411341333619
"4","0",125.17913812515,32.1410418302913
"4","0",125.179053936635,32.140974885207
"4","0",125.17898902019,32.1409079401228
"4","0",125.178900774397,32.1408034652187
"4","0",125.178868316174,32.1407578208431
"4","0",125.178817600201,32.1406645034529
"4","0",125.178756741034,32.1404687397976
"4","0",125.178740511922,32.1404088949496
"4","0",125.178696896186,32.1402851479757
"4","0",125.178635022699,32.140135028696
"4","0",125.178580249448,32.1399930239719
"4","0",125.178516347322,32.139820589664
"4","0",125.178503161169,32.1397800168857
"4","0",125.178455488155,32.1395771529942
"4","0",125.17842810153,32.139399647089
"4","0",125.178395643307,32.1392119979893
"4","0",125.178386514432,32.1391572247386
"4","0",125.178375356918,32.1390841937377
"4","0",125.178357099167,32.1390040625005
"4","0",125.178334784139,32.1389543608471
"4","0",125.178299282958,32.1388985732769
"4","0",125.178232337874,32.1388204706786
"4","0",125.178131920248,32.138750482636
"4","0",125.178009187593,32.1386896234686
"4","0",125.177897612453,32.1386429647735
"4","0",125.177838781925,32.1386277499817
"4","0",125.177773865479,32.1386226783844
"4","0",125.177686634006,32.1386338358984
"4","0",125.177621717561,32.1386490506903
"4","0",125.17752941449,32.1386916521075
"4","0",125.177445225975,32.1387504826361
"4","0",125.17739856728,32.1388214849981
"4","0",125.177376252252,32.1388935016796
"4","0",125.177359008821,32.1390000052227
"4","0",125.177320464682,32.1390659359874
"4","0",125.177279891903,32.1391156376409
"4","0",125.17722917593,32.1391480958635
"4","0",125.177152087652,32.1391906972807
"4","0",125.177074999373,32.1392155481075
"4","0",125.176964438552,32.139255613726
"4","0",125.176881264356,32.1392774215944
"4","0",125.176816855071,32.1392997366225
"4","0",125.1766124697,32.1393540027135
"4","0",125.176496330122,32.1393712461442
"4","0",125.17631324546,32.1393945754918
"4","0",125.176274194161,32.1394057330058
"4","0",125.176205727597,32.1394113117628
"4","0",125.175892810045,32.1394133404017
"4","0",125.1757888423,32.1394042115266
"4","0",125.175707189584,32.1393905182139
"4","0",125.175524104922,32.1393631315886
"4","0",125.175389200434,32.1393408165605
"4","0",125.175299433162,32.13932306597
"4","0",125.175169600271,32.1392860433098
"4","0",125.175138663528,32.139274378636
"4","0",125.174973329456,32.1392206197048
"4","0",125.174880519226,32.1391835970445
"4","0",125.174762351009,32.1391323739119
"4","0",125.174438783102,32.1389908763476
"4","0",125.174194332113,32.1388742296099
"4","0",125.174084785611,32.1388194563592
"4","0",125.174025955083,32.138788012456
"4","0",125.173911336984,32.1387372964831
"4","0",125.173779475454,32.1386875948297
"4","0",125.173629356175,32.1386358645373
"4","0",125.173463007784,32.1385922488006
"4","0",125.173400119977,32.138584134245
"4","0",125.173336217851,32.1385689194531
"4","0",125.173046122486,32.1385547189807
"4","0",125.172931504388,32.1385648621753
"4","0",125.172812829011,32.1385770340088
"4","0",125.172725597538,32.1385739910504
"4","0",125.172625179911,32.1385425471472
"4","0",125.172551134591,32.1384918311743
"4","0",125.172503461576,32.1384502440765
"4","0",125.172449702645,32.1383619982837
"4","0",125.172420287381,32.1382707095325
"4","0",125.172414201464,32.1382078217261
"4","0",125.172429416256,32.1381134900166
"4","0",125.172446659687,32.1380556738075
"4","0",125.17245883152,32.1380171296681
"4","0",125.172471003354,32.1379004829304
"4","0",125.172495347021,32.1373852086458
"4","0",125.172506504535,32.1373405785897
"4","0",125.172574463939,32.1372563900747
"4","0",125.172647494939,32.1372097313796
"4","0",125.172723568899,32.1371681442819
"4","0",125.172787471025,32.1371549581289
"4","0",125.172854416109,32.1371478578927
"4","0",125.172951790777,32.13715292949
"4","0",125.173003521069,32.1371610440457
"4","0",125.173212470877,32.1371610440457
"4","0",125.173312888504,32.1371590154067
"4","0",125.173389976783,32.13715292949
"4","0",125.17350662352,32.1371448149343
"4","0",125.173660800078,32.1371407576565
"4","0",125.173778461135,32.1371316287814
"4","0",125.173911336984,32.137128585823
"4","0",125.174024940763,32.1371164139895
"4","0",125.174131444306,32.1371072851144
"4","0",125.174239976488,32.1370839557669
"4","0",125.174318079086,32.1370545405026
"4","0",125.174397196004,32.1370159963632
"4","0",125.174492542033,32.1369510799179
"4","0",125.17455542984,32.1368983353061
"4","0",125.174612231729,32.136851676611
"4","0",125.174683234091,32.1367969033603
"4","0",125.174775537162,32.1367461873874
"4","0",125.174845525205,32.1367198150815
"4","0",125.174936813956,32.1367106862064
"4","0",125.175035202943,32.1367238723593
"4","0",125.175102148027,32.136743144429
"4","0",125.175180250626,32.1367786456101
"4","0",125.175218794765,32.1368009606381
"4","0",125.175276610974,32.1368476193332
"4","0",125.175324283989,32.136900363945
"4","0",125.175367899725,32.1369794808627
"4","0",125.175395286351,32.137068740975
"4","0",125.175413544101,32.1371600297262
"4","0",125.17543383049,32.1373192778811
"4","0",125.175443973685,32.1375272133699
"4","0",125.175457159838,32.1376732753719
"4","0",125.175484546463,32.1377726786787
"4","0",125.175511933088,32.1378244089711
"4","0",125.175573806575,32.1378883110969
"4","0",125.175612350715,32.1379238122779
"4","0",125.175688424674,32.1379684423341
"4","0",125.175804057092,32.1380161153486
"4","0",125.17588317401,32.1380333587794
"4","0",125.17599474915,32.1380455306129
"4","0",125.176098209735,32.1380506022102
"4","0",125.176153997305,32.1380384303767
"4","0",125.176229056945,32.1380069864735
"4","0",125.176314259779,32.1379319268336
"4","0",125.176330488891,32.1378801965412
"4","0",125.17633150321,32.137813251457
"4","0",125.176320345696,32.1377615211647
"4","0",125.176300059307,32.1376915331221
"4","0",125.176286873154,32.137633716913
"4","0",125.176283830196,32.1375779293428
"4","0",125.176280787237,32.1375190988143
"4","0",125.176268615404,32.1374724401192
"4","0",125.176279772918,32.1374237527852
"4","0",125.176297016349,32.1373933232015
"4","0",125.176333531849,32.137369993854
"4","0",125.176359904155,32.1373578220205
"4","0",125.176390333739,32.1373436215481
"4","0",125.176453221545,32.1373436215481
"4","0",125.17651813799,32.1373659365761
"4","0",125.176601312186,32.1373912945626
"4","0",125.176642899284,32.1374085379934
"4","0",125.176691586618,32.1374227384658
"4","0",125.176765631938,32.1374480964522
"4","0",125.1768366343,32.1374785260359
"4","0",125.176895464829,32.1375130128975
"4","0",125.176985739261,32.1375647431899
"4","0",125.177079056651,32.1376245880379
"4","0",125.177148030374,32.1376763183302
"4","0",125.1772119325,32.1377341345393
"4","0",125.177279891903,32.137802093943
"4","0",125.177332636515,32.137850781277
"4","0",125.177376252252,32.1378913540553
"4","0",125.177425953905,32.1379187406806
"4","0",125.17751115674,32.1379674280146
"4","0",125.177584187741,32.1380181439875
"4","0",125.177614617324,32.1380364017377
"4","0",125.177667361936,32.1380607454047
"4","0",125.177713006312,32.1380759601966
"4","0",125.177756622049,32.1380759601966
"4","0",125.17779110891,32.1380668313215
"4","0",125.177842839202,32.1380536451685
"4","0",125.177873268786,32.1380364017377
"4","0",125.177899641092,32.138005972154
"4","0",125.177936156593,32.1379471416255
"4","0",125.177951371384,32.1379045402082
"4","0",125.177968614815,32.1378436810408
"4","0",125.177967600496,32.1378081798597
"4","0",125.17795948594,32.1377392061366
"4","0",125.177928042037,32.1376499460243
"4","0",125.177911812926,32.1376286453157
"4","0",125.177881383342,32.1375576429537
"4","0",125.177849939439,32.1375160558559
"4","0",125.177804295063,32.1374612826052
"4","0",125.177744450215,32.1374065093544
"4","0",125.17762273188,32.1373253637978
"4","0",125.177502027865,32.1372574043941
"4","0",125.177350894265,32.1371661156429
"4","0",125.177217004097,32.137104242156
"4","0",125.177106443276,32.137057583461
"4","0",125.177010082928,32.1370170106826
"4","0",125.176808233355,32.1369257219314
"4","0",125.176542481657,32.1367979176798
"4","0",125.176453221545,32.136745173068
"4","0",125.176356861197,32.1366924284561
"4","0",125.176271658362,32.1366406981638
"4","0",125.176200656,32.1365909965104
"4","0",125.17612559636,32.1365341946207
"4","0",125.176072851749,32.1364865216062
"4","0",125.175966348205,32.1363942185355
"4","0",125.175867959218,32.1362927865898
"4","0",125.175750298161,32.136153824824
"4","0",125.17569653923,32.1360726792674
"4","0",125.175636694382,32.1359651614049
"4","0",125.175573806575,32.1358525719451
"4","0",125.17554641995,32.1357988130138
"4","0",125.175514976047,32.1357582402355
"4","0",125.175454116879,32.1356710087621
"4","0",125.175394272031,32.1356010207195
"4","0",125.175332398544,32.1355249467602
"4","0",125.175214737487,32.1353890279528
"4","0",125.175154892639,32.1353038251184
"4","0",125.175090990513,32.1351821067835
"4","0",125.175070704124,32.1351283478522
"4","0",125.175027088388,32.1350330018232
"4","0",125.174996658804,32.1349376557941
"4","0",125.17496622922,32.134879839585
"4","0",125.174948985789,32.1348352095289
"4","0",125.174916527567,32.1347824649171
"4","0",125.174834367691,32.1346729184156
"4","0",125.174732935745,32.1345501857612
"4","0",125.174674105216,32.1344649829268
"4","0",125.174627446521,32.1343371786751
"4","0",125.174608174451,32.1343057347719
"4","0",125.174581802146,32.1341566298116
"4","0",125.174571658951,32.1340217253237
"4","0",125.174575716229,32.1339233363363
"4","0",125.174587888062,32.133858419891
"4","0",125.174612231729,32.133725544042
"4","0",125.174659904744,32.1336129545822
"4","0",125.174675119536,32.1335845536374
"4","0",125.174735978703,32.1334881932889
"4","0",125.174795823551,32.1334121193296
"4","0",125.174855668399,32.1333431456064
"4","0",125.174972315137,32.1332295418272
"4","0",125.175070704124,32.1331514392289
"4","0",125.17515387832,32.1331199953257
"4","0",125.175235023876,32.1331149237284
"4","0",125.175319212391,32.1331281098814
"4","0",125.175408472504,32.1331818688126
"4","0",125.175484546463,32.1332538854941
"4","0",125.175573806575,32.1333969045377
"4","0",125.175646837576,32.133546009498
"4","0",125.175694510591,32.1336372982492
"4","0",125.175798985495,32.1337945177652
"4","0",125.175899403121,32.1339243506558
"4","0",125.176081980624,32.1341251859084
"4","0",125.176205727598,32.134243861285
"4","0",125.176312231141,32.1343493505086
"4","0",125.176411634447,32.1344487538155
"4","0",125.176480608171,32.1345035270662
"4","0",125.176567839644,32.1345684435115
"4","0",125.176665214312,32.1346181451649
"4","0",125.176726073479,32.1346384315541
"4","0",125.176822433828,32.1346445174708
"4","0",125.176884307315,32.1346313313179
"4","0",125.176938066246,32.1346110449287
"4","0",125.177003997011,32.1345654005531
"4","0",125.177067899137,32.1345055557051
"4","0",125.177119629429,32.1344507824544
"4","0",125.177177445638,32.1343909376064
"4","0",125.177200774986,32.1343605080226
"4","0",125.177228161611,32.1343452932308
"4","0",125.177252505278,32.1343219638832
"4","0",125.177310321487,32.1342986345357
"4","0",125.177408710475,32.1342458899239
"4","0",125.177497970587,32.1342043028261
"4","0",125.177553758157,32.134184016437
"4","0",125.177682576728,32.1341393863808
"4","0",125.17777285116,32.1341150427138
"4","0",125.177864139911,32.1340988136025
"4","0",125.178067003803,32.1340977992831
"4","0",125.178126848651,32.1341059138387
"4","0",125.178261753139,32.1341160570333
"4","0",125.178432158807,32.1341130140749
"4","0",125.178538662351,32.1341028708803
"4","0",125.178650237491,32.1340775128939
"4","0",125.178790213576,32.1340501262685
"4","0",125.178885559605,32.1340328828378
"4","0",125.17897076244,32.1340237539626
"4","0",125.179057993913,32.1340186823653
"4","0",125.179185798165,32.1340247682821
"4","0",125.179308530819,32.134039983074
"4","0",125.179487051044,32.1340683840188
"4","0",125.179581382753,32.1340896847274
"4","0",125.179731502033,32.1341231572695
"4","0",125.179828876701,32.1341414150197
"4","0",125.180097671357,32.1341941596315
"4","0",125.180294449332,32.1342235748958
"4","0",125.180431382459,32.1342580617574
"4","0",125.180501370501,32.1342955915773
"4","0",125.180566286947,32.1343402216335
"4","0",125.180627146114,32.1343899232869
"4","0",125.180683948004,32.1344568683711
"4","0",125.180729592379,32.1345197561775
"4","0",125.18076509356,32.1345978587757
"4","0",125.180838124561,32.1347216057496
"4","0",125.180919270118,32.1348382524872
"4","0",125.180981143605,32.1349031689326
"4","0",125.181094747384,32.1350025722394
"4","0",125.181227623233,32.1351029898657
"4","0",125.181407157777,32.135254123465
"4","0",125.181556262738,32.1354123573004
"4","0",125.1816272651,32.1354853883013
"4","0",125.181705367698,32.1355523333856
"4","0",125.181796656449,32.1356040636779
"4","0",125.181866644492,32.1356466650951
"4","0",125.181929532298,32.1356760803594
"4","0",125.18203806448,32.1357227390545
"4","0",125.182145582343,32.1357389681658
"4","0",125.182253100205,32.1357338965685
"4","0",125.182322073928,32.1357237533739
"4","0",125.182371775582,32.1357115815404
"4","0",125.182466107291,32.1356740517205
"4","0",125.182508708708,32.1356649228454
"4","0",125.182685200294,32.1355442188299
"4","0",125.182745045142,32.1354995887737
"4","0",125.182856620282,32.1354255434533
"4","0",125.182947909034,32.1353748274804
"4","0",125.183118314703,32.1352693382568
"4","0",125.183221775287,32.135167906311
"4","0",125.183288720372,32.1350756032404
"4","0",125.18332929315,32.1349802572113
"4","0",125.183353636817,32.1348747679877
"4","0",125.183363780011,32.1347429064582
"4","0",125.183335379067,32.1345887299006
"4","0",125.18325423351,32.1344568683711
"4","0",125.183199460259,32.1343818087312
"4","0",125.183173087953,32.1343290641194
"4","0",125.183163959078,32.1342742908687
"4","0",125.183167002037,32.1342114030623
"4","0",125.183190331384,32.13415967277
"4","0",125.183230904162,32.1340927276858
"4","0",125.183330307469,32.1340014389346
"4","0",125.183398266873,32.1339628947952
"4","0",125.183490569944,32.1339395654476
"4","0",125.183581858695,32.1339355081698
"4","0",125.183638660584,32.1339233363363
"4","0",125.183701548391,32.133918264739
"4","0",125.183774579392,32.1339060929055
"4","0",125.183829352643,32.1338918924331
"4","0",125.183850653351,32.1338837778774
"4","0",125.183872968379,32.1338634914883
"4","0",125.183919627074,32.1338249473489
"4","0",125.183960199853,32.1337691597787
"4","0",125.183973386006,32.1337174294864
"4","0",125.183978457603,32.13361701186
"4","0",125.183968314408,32.1335733961234
"4","0",125.183948028019,32.133521665831
"4","0",125.183924698672,32.1334638496219
"4","0",125.183917598435,32.1334182052463
"4","0",125.183923684352,32.1333725608707
"4","0",125.183933827547,32.1333482172037
"4","0",125.183978457603,32.133257942772
"4","0",125.184024101978,32.1332183843131
"4","0",125.184090032743,32.1331453533122
"4","0",125.184160020786,32.1330682650334
"4","0",125.184191464689,32.1330084201853
"4","0",125.184216822675,32.1329252459898
"4","0",125.184217836995,32.1328765586558
"4","0",125.184210736759,32.1328400431554
"4","0",125.184190450369,32.1327670121544
"4","0",125.184167121022,32.1326960097923
"4","0",125.184146834633,32.1326067496801
"4","0",125.184137705758,32.132511403651
"4","0",125.184160020786,32.1324302580944
"4","0",125.184179292855,32.1323998285107
"4","0",125.184218851314,32.1323308547875
"4","0",125.184249280898,32.1322699956201
"4","0",125.18426348137,32.1322111650915
"4","0",125.184257395454,32.132150305924
"4","0",125.184231023148,32.1320935040344
"4","0",125.184193493328,32.132054959895
"4","0",125.184122490966,32.1320083011999
"4","0",125.184050474284,32.1319555565881
"4","0",125.183997729673,32.1319038262958
"4","0",125.183928755949,32.1318318096143
"4","0",125.183896297727,32.1317729790857
"4","0",125.183881082935,32.1317080626404
"4","0",125.183874997018,32.1316106879725
"4","0",125.183887168852,32.1315346140131
"4","0",125.183917598435,32.1314220245533
"4","0",125.183950056658,32.1313743515388
"4","0",125.184225951551,32.1309148648244
"4","0",125.184254352495,32.1308479197402
"4","0",125.184272610246,32.1307556166695
"4","0",125.184281739121,32.1306754854324
"4","0",125.184243194981,32.1305213088748
"4","0",125.184212765398,32.1304249485263
"4","0",125.184201607884,32.1303823471091
"4","0",125.184198564925,32.1303316311362
"4","0",125.184205665161,32.130264686052
"4","0",125.18422696587,32.1302068698429
"4","0",125.184280724801,32.1301247099668
"4","0",125.184318254621,32.130071965355
"4","0",125.184370999233,32.1300060345902
"4","0",125.184412586331,32.1299380751865
"4","0",125.184428815442,32.129879244658
"4","0",125.184440987276,32.1298265000462
"4","0",125.184456202067,32.1297260824198
"4","0",125.184467359582,32.1296297220713
"4","0",125.184475474137,32.1295323474034
"4","0",125.184494746207,32.129480617111
"4","0",125.18452720443,32.1294004858739
"4","0",125.184586034958,32.1293162973589
"4","0",125.184647908445,32.1292493522747
"4","0",125.184708767612,32.1291905217461
"4","0",125.184784841572,32.1291306768981
"4","0",125.184873087365,32.1290718463695
"4","0",125.184984662505,32.1290180874383
"4","0",125.185065808062,32.1289724430627
"4","0",125.185146953618,32.1289217270898
"4","0",125.185228099175,32.1288770970336
"4","0",125.185254471481,32.1288699967974
"4","0",125.185359960704,32.1288309454983
"4","0",125.185436541823,32.1288192808246
"4","0",125.185503994067,32.1288040660327
"4","0",125.185624698083,32.12879037272
"4","0",125.185728158668,32.1287807366852
"4","0",125.185792060793,32.1287741436087
"4","0",125.185863063155,32.128773636449
"4","0",125.185938629955,32.1287787080462
"4","0",125.185997460484,32.1287751579281
"4","0",125.186052233734,32.1287619717752
"4","0",125.186105485506,32.1287437140249
"4","0",125.186148086923,32.1287279920734
"4","0",125.186183080944,32.1287112558023
"4","0",125.186224668042,32.1286932516319
"4","0",125.186286795109,32.1286661185864
"4","0",125.186343343419,32.1286397462805
"4","0",125.186387466315,32.1286285887665
"4","0",125.186427531934,32.1286235171692
"4","0",125.186451368441,32.1286138811343
"4","0",125.186530992518,32.1285935947452
"4","0",125.186597430443,32.1285834515506
"4","0",125.186644089138,32.1285738155158
"4","0",125.186702412507,32.1285692510782
"4","0",125.186735377889,32.1285606293628
"4","0",125.187138569874,32.1284627475351
"4","0",125.187266374125,32.1284414468265
"4","0",125.187530097184,32.128442461146
"4","0",125.187689345339,32.1284586902573
"4","0",125.187792805924,32.1284749193686
"4","0",125.187925681773,32.1285043346329
"4","0",125.188040299872,32.1285175207858
"4","0",125.18841762671,32.1285256353415
"4","0",125.188867984549,32.1285296926193
"4","0",125.189029261343,32.1285256353415
"4","0",125.189137793525,32.1285094062302
"4","0",125.189208795887,32.1284972343967
"4","0",125.189269655055,32.1284597045767
"4","0",125.189306170555,32.1284262320346
"4","0",125.18931631375,32.1284018883676
"4","0",125.189314285111,32.1283623299088
"4","0",125.189306170555,32.1283237857694
"4","0",125.189266612096,32.1282629266019
"4","0",125.189246325707,32.1282223538236
"4","0",125.189200681331,32.1281756951285
"4","0",125.18910939258,32.1281188932389
"4","0",125.188919714842,32.1280499195158
"4","0",125.188747280534,32.1279606594035
"4","0",125.188646862907,32.1278957429582
"4","0",125.188494714989,32.1277943110124
"4","0",125.188368939376,32.1277395377617
"4","0",125.188273593347,32.1277050509001
"4","0",125.188111302234,32.1276523062883
"4","0",125.18791249562,32.1275944900792
"4","0",125.187775562493,32.1275366738701
"4","0",125.187495610323,32.1274149555352
"4","0",125.187360705835,32.1273327956591
"4","0",125.187293760751,32.1272780224084
"4","0",125.187230872944,32.1272029627685
"4","0",125.187214643833,32.1271441322399
"4","0",125.187206529277,32.1270751585168
"4","0",125.187190300166,32.1269666263348
"4","0",125.187170013777,32.1269159103619
"4","0",125.187139584193,32.1268722946253
"4","0",125.187073653428,32.1268317218469
"4","0",125.18699555083,32.1268002779438
"4","0",125.186877889773,32.1267952063465
"4","0",125.186702412507,32.1267952063465
"4","0",125.18645390424,32.1268063638605
"4","0",125.186351457974,32.1268043352216
"4","0",125.186249011709,32.1267952063465
"4","0",125.186137436569,32.1267759342768
"4","0",125.186036004623,32.1267546335681
"4","0",125.185943701552,32.126723189665
"4","0",125.185844298245,32.1266674020948
"4","0",125.185783439078,32.1266187147608
"4","0",125.185725622869,32.1265395978431
"4","0",125.185697221924,32.1264716384394
"4","0",125.185662735062,32.1263651348964
"4","0",125.185643462993,32.1262819607008
"4","0",125.185624190923,32.1262028437831
"4","0",125.185596804298,32.1261389416573
"4","0",125.185550145603,32.125929991849
"4","0",125.185486243477,32.1256196100949
"4","0",125.185431470226,32.1253254574521
"4","0",125.185399012003,32.1252138823117
"4","0",125.185364525142,32.1251428799497
"4","0",125.185307723252,32.1250029038645
"4","0",125.185248892724,32.1248832141685
"4","0",125.185183976278,32.1246641211656
"4","0",125.185177890362,32.1245708037755
"4","0",125.185183976278,32.124390254912
"4","0",125.185204262668,32.1242888229662
"4","0",125.185242806807,32.1241123313805
"4","0",125.185277293669,32.1239500402673
"4","0",125.185309751891,32.1237532622925
