shapeid,partid,x,y,fid,ScatterPoint
"446",,125.177516634017,32.1286741203909,"447",24.5
"447",,125.17816579847,32.1282765071634,"448",30
"448",,125.178668900921,32.1283414236087,"449",9.3
"449",,125.179301836263,32.1281142160502,"450",13.1
"450",,125.178928566702,32.1280168413822,"451",28.5
"451",,125.180024031717,32.127903237603,"452",25.5
"452",,125.180340499388,32.1281791324955,"453",14.2
"453",,125.180892289173,32.1280736432719,"454",24.5
"454",,125.176307565224,32.1280898723832,"455",41
"455",,125.175447422323,32.1275543117095,"456",43
"456",,125.177589665018,32.1275624262652,"457",39
"457",,125.179001597703,32.1275867699322,"458",38
"458",,125.182831667976,32.1270593238141,"459",44
"459",,125.181273673289,32.127278416817,"460",38
"460",,125.179861740604,32.1271891567047,"461",44
"461",,125.182141930745,32.126053118912,"462",38
"462",,125.180656967058,32.1262478682479,"463",42
"463",,125.178782504701,32.1265075340291,"464",46
"464",,125.176502314559,32.1266454814753,"465",45
"465",,125.175390620434,32.1259232860214,"466",49
"466",,125.177646466908,32.1259476296884,"467",48
"467",,125.176429283558,32.1252254342344,"468",46
"468",,125.179650762156,32.1255743601279,"469",42
"469",,125.181728088406,32.1252092051231,"470",39
"470",,125.1744817902,32.1329342621136,"471",50
"471",,125.1736946783,32.1322607539936,"472",51
"472",,125.174562935756,32.1320741192134,"473",50
"473",,125.172534296841,32.1326908254437,"474",49
"474",,125.170562459815,32.132731398222,"475",44
"475",,125.169191099908,32.1327719710003,"476",49
"476",,125.167754823555,32.133307531674,"477",46
"477",,125.166789191432,32.1327232836663,"478",50
"478",,125.167803510889,32.1319280572114,"479",46
"479",,125.169637400469,32.1318225679878,"480",45
"480",,125.17148751916,32.1319037135445,"481",50
"481",,125.166797305987,32.1307271029734,"482",49
"482",,125.168679882901,32.130905623198,"483",47
"483",,125.171179166045,32.1310922579782,"484",52
"484",,125.172858879067,32.1311409453122,"485",52
"485",,125.174579164867,32.1301347404101,"486",48
"486",,125.173183461294,32.13037817708,"487",51
"487",,125.172079881723,32.1303700625243,"488",52
"488",,125.170676063594,32.13037817708,"489",51
"489",,125.169540025801,32.1305648118602,"490",46
"490",,125.168679882901,32.1298994182959,"491",49
"491",,125.167454584996,32.1298994182959,"492",49
"492",,125.170302794033,32.129729012627,"493",49
"493",,125.170708521817,32.1292340247316,"494",47
"494",,125.172144798169,32.1294125449561,"495",52
"495",,125.166789191432,32.1291447646193,"496",52
"496",,125.167852198223,32.1291447646193,"497",50
"497",,125.169410192911,32.129104191841,"498",48
"498",,125.171593008384,32.1287390368362,"499",48
"499",,125.172883222734,32.1286578912796,"500",48
"500",,125.17461162309,32.128552402056,"501",45
"501",,125.173792052968,32.1275137389312,"502",47
"502",,125.172615442397,32.1276841446001,"503",47
"503",,125.171373915381,32.1280574141606,"504",49
"504",,125.170026899141,32.1283982254984,"505",50
"505",,125.168614966456,32.1284956001663,"506",49
"506",,125.167803510889,32.1282359343851,"507",52
"507",,125.167048857213,32.1271729275934,"508",52
"508",,125.169101839795,32.12725407315,"509",52
"509",,125.168257926007,32.1261991809139,"510",52
"510",,125.166992055323,32.1252497779014,"511",52
"511",,125.170108044698,32.1261748372469,"512",52
"512",,125.169215443575,32.1252822361241,"513",52
"513",,125.170310908589,32.1274082497076,"514",50
"514",,125.171203509712,32.126702283365,"515",49
"515",,125.172931910068,32.1266373669197,"516",50
"516",,125.174749570536,32.126702283365,"517",48
"517",,125.17307797207,32.1258259113534,"518",47
"518",,125.174360071865,32.1252416633458,"519",43
"519",,125.171455060937,32.1257528803525,"520",50
"520",,125.172193485503,32.1249982266759,"521",49
"521",,125.160127141233,32.1327151691107,"522",50
"522",,125.162496591486,32.1326259089984,"523",50
"523",,125.164874156295,32.1325366488861,"524",50
"524",,125.166042652311,32.1316846205416,"525",48
"525",,125.163583941945,32.1317008496529,"526",50
"526",,125.161352439138,32.1316440477633,"527",50
"527",,125.162431675041,32.1305972700828,"528",50
"528",,125.160110912122,32.1305242390819,"529",50
"529",,125.164582032292,32.1307920194187,"530",50
"530",,125.165709955529,32.1298101581836,"531",51
"531",,125.161344324582,32.129631637959,"532",50
"532",,125.160127141233,32.1288201823928,"533",50
"533",,125.162585851599,32.1286173185013,"534",50
"534",,125.163616400168,32.1295504924024,"535",50
"535",,125.164841698073,32.1287065786135,"536",51
"536",,125.165961506754,32.1280736432719,"537",51
"537",,125.164841698073,32.1270106364801,"538",51
"538",,125.163600171056,32.127830206602,"539",50
"539",,125.162407331374,32.1270593238141,"540",50
"540",,125.161336210027,32.1279438103813,"541",50
"541",,125.160256974124,32.1269538345905,"542",50
"542",,125.161303751804,32.1260450043563,"543",50
"543",,125.160200172234,32.1251280595665,"544",50
"544",,125.162261269372,32.1251199450108,"545",50
"545",,125.163356734387,32.126101806246,"546",50
"546",,125.166034537755,32.1261180353573,"547",51
"547",,125.164573917736,32.1252254342344,"548",51
"548",,125.161425470139,32.1240163654408,"549",50
"549",,125.163210672385,32.1241624274427,"550",50
"550",,125.165904704865,32.1244383223352,"551",51
"551",,125.164728094293,32.1233590864321,"552",51
"552",,125.165945277643,32.1225232871989,"553",51
"553",,125.163843607726,32.1220932157488,"554",51
"554",,125.16510947841,32.1215251968525,"555",51
"555",,125.166359119982,32.1206325957296,"556",51
"556",,125.164224991842,32.1206163666183,"557",51
"557",,125.165369144191,32.1197724528294,"558",51
"558",,125.166310432648,32.1191395174878,"559",51
"559",,125.164306137399,32.1190664864868,"560",51
"560",,125.165344800524,32.1183929783668,"561",51
"561",,125.166310432648,32.117573408245,"562",51
"562",,125.164614490514,32.117524720911,"563",51
"563",,125.165555778971,32.1167132653447,"564",51
"564",,125.160622129128,32.1227910675358,"565",50
"565",,125.162520935153,32.1228884422037,"566",50
"566",,125.161547188474,32.1217605189667,"567",50
"567",,125.16254527882,32.1207867722872,"568",50
"568",,125.160597785461,32.1208354596212,"569",50
"569",,125.161709479587,32.119926629387,"570",50
"570",,125.163510910944,32.1200077749436,"571",50
"571",,125.160565327239,32.1192287776,"572",50
"572",,125.162821173713,32.1190583719311,"573",50
"573",,125.163632629279,32.1183037182546,"574",50
"574",,125.161709479587,32.1183442910329,"575",50
"575",,125.16278871549,32.1174679190213,"576",50
"576",,125.16058155635,32.1174435753544,"577",50
"577",,125.161612104919,32.1166564634551,"578",50
"578",,125.163632629279,32.1166726925664,"579",50
"579",,125.168111864005,32.1243734058899,"580",52
"580",,125.170237877588,32.1244383223352,"581",52
"581",,125.171195395156,32.1235376066567,"582",52
"582",,125.167056971769,32.1235213775454,"583",52
"583",,125.169182985352,32.1234970338784,"584",53
"584",,125.168290384229,32.1225314017546,"585",52
"585",,125.170205419366,32.1225557454216,"586",53
"586",,125.172225943725,32.1227586093131,"587",51
"587",,125.172858879067,32.1220120701922,"588",51
"588",,125.171203509712,32.1218092063006,"589",53
"589",,125.169304703687,32.121703717077,"590",53
"590",,125.16725983566,32.1216631442987,"591",52
"591",,125.173800167524,32.1210870108467,"592",51
"592",,125.172420693061,32.1211194690693,"593",53
"593",,125.170392054146,32.1209003760665,"594",53
"594",,125.168347186119,32.1207867722872,"595",52
"595",,125.167495157774,32.1198211401634,"596",52
"596",,125.169531911246,32.119999660388,"597",52
"597",,125.17148751916,32.1200321186106,"598",53
"598",,125.173280835962,32.1202187533908,"599",52
"599",,125.174441217421,32.1194478706029,"600",51
"600",,125.167462699552,32.1181576562526,"601",52
"601",,125.168428331675,32.1173137424638,"602",52
"602",,125.169556254913,32.1181576562526,"603",52
"603",,125.168590622789,32.1191557465991,"604",52
"604",,125.170530001592,32.1191314029321,"605",53
"605",,125.171666039385,32.1183118328102,"606",53
"606",,125.170676063594,32.1172407114628,"607",53
"607",,125.172785848066,32.1172407114628,"608",53
"608",,125.172518067729,32.1191395174878,"609",53
"609",,125.173645990966,32.1183280619215,"610",53
"610",,125.174846945204,32.1173380861307,"611",52
"611",,125.174757685092,32.1202512116135,"612",50
"612",,125.175130954653,32.1212898747383,"613",49
"613",,125.17461162309,32.1222555068621,"614",49
"614",,125.17345124163,32.1227667238688,"615",50
"615",,125.172656015176,32.123602523102,"616",50
"616",,125.173248377739,32.1244220932239,"617",49
"617",,125.174498019311,32.123578179435,"618",48
"618",,125.175252672987,32.1245194678918,"619",44
"619",,125.177411144794,32.1244220932239,"620",43
"620",,125.178603984476,32.124827821007,"621",38
"621",,125.18061639428,32.1244788951135,"622",38
"622",,125.182856011643,32.1245762697815,"623",39
"623",,125.181947181409,32.12369989777,"624",40
"624",,125.183018302756,32.1231318788736,"625",40
"625",,125.179780595047,32.123578179435,"626",36
"626",,125.178384891473,32.1234808047671,"627",39
"627",,125.17644551267,32.1236349813246,"628",43
"628",,125.175788233661,32.1227342656461,"629",46
"629",,125.177451717572,32.1227261510905,"630",44
"630",,125.179350523597,32.1224096834196,"631",42
"631",,125.180778685393,32.1227342656461,"632",39
"632",,125.182377252859,32.1222068195281,"633",40
"633",,125.181671286516,32.1216306860761,"634",53
"634",,125.183342884983,32.1210058652901,"635",55
"635",,125.176737636674,32.1219309246356,"636",47
"636",,125.178393006029,32.121728060744,"637",45
"637",,125.180153864607,32.1217848626337,"638",41
"638",,125.180973434729,32.1213953639619,"639",40
"639",,125.181809233963,32.1204459609494,"640",54
"640",,125.180299926609,32.1204621900607,"641",42
"641",,125.179439783709,32.121127583625,"642",44
"642",,125.177329999237,32.1209328342891,"643",47
"643",,125.176226419667,32.1204703046164,"644",48
"644",,125.175634057104,32.1194640997143,"645",50
"645",,125.177208280902,32.1194722142699,"646",48
"646",,125.178482266141,32.1202917843918,"647",47
"647",,125.179593960267,32.1195533598265,"648",45
"648",,125.181030236619,32.1198292547191,"649",42
"649",,125.18116006951,32.1192855794897,"650",54
"650",,125.183350999538,32.1193423813793,"651",54
"651",,125.181411620735,32.118173885364,"652",54
"652",,125.180015917161,32.118774362483,"653",54
"653",,125.178360547806,32.1188555080396,"654",47
"654",,125.175374391322,32.11879870615,"655",51
"655",,125.176526658226,32.1186445295924,"656",50
"656",,125.177378686571,32.1183280619215,"657",51
"657",,125.177727612464,32.1177519284695,"658",49
"658",,125.175942410219,32.1180197088064,"659",51
"659",,125.176826896786,32.1172163677958,"660",51
"660",,125.178303745916,32.1169810456816,"661",52
"661",,125.17913954515,32.1180115942507,"662",54
"662",,125.179529043821,32.1167051507891,"663",53
"663",,125.180510905057,32.1172163677958,"664",53
"664",,125.182555773083,32.1170865349052,"665",54
"665",,125.184438349997,32.1238297306605,"666",43
"666",,125.185639304235,32.1232941699868,"667",56
"667",,125.18705123692,32.124203000221,"668",56
"668",,125.189104219503,32.1241705419984,"669",56
"669",,125.191424982422,32.1241867711097,"670",55
"670",,125.190337631964,32.1232860554312,"671",55
"671",,125.191449326089,32.1222230486394,"672",55
"672",,125.189120448614,32.1222149340838,"673",55
"673",,125.187740974152,32.1230994206509,"674",56
"674",,125.186531905358,32.1219552683026,"675",55
"675",,125.184852192336,32.1219471537469,"676",55
"676",,125.183635008987,32.1222636214177,"677",54
"677",,125.184154340549,32.1228559839811,"678",37
"678",,125.185201118229,32.1205433356173,"679",54
"679",,125.187700401373,32.1210058652901,"680",55
"680",,125.190183455406,32.121224958293,"681",55
"681",,125.191376295088,32.119950973054,"682",55
"682",,125.188901355611,32.119950973054,"683",55
"683",,125.186856487584,32.1197562237181,"684",53
"684",,125.185339065676,32.1190421428198,"685",55
"685",,125.184097538659,32.118052167029,"686",54
"686",,125.185679877013,32.117476033577,"687",54
"687",,125.184146225993,32.1166402343438,"688",54
"688",,125.186945747697,32.1167051507891,"689",54
"689",,125.188073670934,32.1175896373563,"690",53
"690",,125.18686460214,32.1182631454763,"691",54
"691",,125.188057441822,32.1188311643726,"692",55
"692",,125.189858873179,32.1187905915943,"693",55
"693",,125.191360065977,32.1177438139139,"694",55
"694",,125.189948133292,32.116899900125,"695",54
"695",,125.192690853106,32.1248197064513,"696",55
"696",,125.195125219804,32.124827821007,"697",54
"697",,125.196512808822,32.1240001363294,"698",54
"698",,125.194143358569,32.1240407091078,"699",54
"699",,125.195246938139,32.1232049098745,"700",54
"700",,125.192650280327,32.1232779408755,"701",55
"701",,125.193989182012,32.1221905904168,"702",54
"702",,125.196561496156,32.1221419030828,"703",54
"703",,125.195311854584,32.1211438127363,"704",54
"704",,125.19268273855,32.1212168437373,"705",55
"705",,125.194102785791,32.120024004055,"706",54
"706",,125.196415434155,32.1199347439427,"707",54
"707",,125.195384885585,32.1188149352613,"708",54
"708",,125.192666509439,32.1189609972632,"709",55
"709",,125.196504694267,32.1178006158035,"710",54
"710",,125.193981067456,32.1177356993582,"711",54
"711",,125.195295625473,32.1167051507891,"712",54
"712",,125.192715196773,32.1167862963457,"713",54
"713",,125.196561496156,32.1158368933332,"714",53
"714",,125.193908036455,32.1158612370002,"715",54
